,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
131,12,2,5,12,0,1,2,1,132,0,19.0,49.0,65.0,41.0,18.0,60.0,39.0,16.0,47.0,48.0,42.0,13.0,252.0,205.0,466.51130000003616,0,1,,,,
132,12,2,5,13,0,1,2,1,133,0,35.0,62.0,20.0,39.0,46.0,21.0,64.0,37.0,14.0,39.0,17.0,17.0,223.0,188.0,399.7559999999123,0,1,,,,
133,12,2,5,14,0,1,2,1,134,0,27.0,25.0,26.0,31.0,30.0,17.0,26.0,44.0,62.0,33.0,19.0,43.0,156.0,227.0,500.08639999972655,1,1,,,,
134,12,2,5,15,0,1,2,1,135,0,25.0,40.0,18.0,36.0,30.0,19.0,36.0,23.0,50.0,18.0,38.0,14.0,168.0,179.0,516.7365000000689,1,1,,,,
135,12,2,5,16,0,1,2,1,136,0,40.0,17.0,40.0,54.0,22.0,30.0,33.0,30.0,61.0,18.0,22.0,28.0,203.0,192.0,450.2764000001365,1,0,,,,
136,12,2,5,17,0,1,2,1,137,0,15.0,21.0,18.0,17.0,25.0,10.0,75.0,19.0,23.0,40.0,19.0,51.0,106.0,227.0,466.44570000001687,1,1,,,,
137,12,2,5,18,0,1,2,1,138,0,54.0,33.0,48.0,40.0,33.0,76.0,26.0,16.0,33.0,76.0,30.0,29.0,284.0,210.0,399.77489999986716,0,1,,,,
138,12,2,5,19,0,1,2,1,139,0,13.0,34.0,45.0,28.0,38.0,45.0,31.0,76.0,34.0,58.0,13.0,37.0,203.0,249.0,650.4477000000188,0,0,,,,
139,12,2,5,20,0,1,2,1,140,0,28.0,67.0,37.0,19.0,48.0,82.0,69.0,21.0,12.0,66.0,46.0,30.0,281.0,244.0,366.722800000012,0,1,,,,
140,12,2,5,21,0,1,2,1,141,0,17.0,59.0,46.0,49.0,56.0,68.0,46.0,28.0,75.0,12.0,16.0,32.0,295.0,209.0,483.40630000012453,0,1,,,,
141,12,2,5,22,0,1,2,1,142,0,26.0,44.0,62.0,33.0,19.0,43.0,27.0,25.0,26.0,31.0,30.0,17.0,227.0,156.0,399.99559999983774,0,1,,,,
142,12,2,5,23,0,1,2,1,143,0,57.0,13.0,27.0,35.0,13.0,16.0,47.0,13.0,30.0,46.0,11.0,44.0,161.0,191.0,832.9271999999181,1,1,,,,
143,12,2,5,24,0,1,2,1,144,0,48.0,31.0,24.0,14.0,16.0,44.0,58.0,40.0,80.0,47.0,37.0,42.0,177.0,304.0,549.8413999999174,1,1,,,,
144,12,2,5,25,0,1,2,1,145,0,34.0,49.0,34.0,40.0,30.0,17.0,14.0,48.0,18.0,47.0,28.0,18.0,204.0,173.0,483.49270000013064,1,0,,,,
145,12,2,5,26,0,1,2,1,146,0,19.0,41.0,32.0,27.0,37.0,82.0,43.0,20.0,16.0,42.0,12.0,46.0,238.0,179.0,416.4848999999697,0,1,,,,
146,12,2,5,27,0,1,2,1,147,0,44.0,27.0,37.0,42.0,46.0,35.0,37.0,25.0,13.0,13.0,28.0,30.0,231.0,146.0,416.779600000428,0,1,,,,
147,12,2,5,28,0,1,2,1,148,0,58.0,40.0,80.0,47.0,37.0,42.0,48.0,31.0,24.0,14.0,16.0,44.0,304.0,177.0,516.7357999999542,0,1,,,,
148,12,2,5,29,0,1,2,1,149,0,64.0,37.0,14.0,39.0,17.0,17.0,35.0,62.0,20.0,39.0,46.0,21.0,188.0,223.0,550.2190999998246,1,1,,,,
149,12,2,5,30,0,1,2,1,150,0,30.0,30.0,37.0,10.0,53.0,21.0,24.0,40.0,80.0,33.0,16.0,61.0,181.0,254.0,450.0984000000637,1,1,,,,
150,12,2,6,1,2,2,3,1,151,4,74.0,54.0,67.0,63.0,10.0,24.0,25.0,57.0,26.0,11.0,18.0,11.0,220.0,220.0,433.4949999999256,1,1,,,,
151,12,2,6,2,1,2,3,1,152,3,18.0,21.0,18.0,58.0,18.0,28.0,22.0,47.0,81.0,39.0,27.0,31.0,184.0,224.0,316.903000000026,1,1,,,,
152,12,2,6,3,2,2,3,1,153,4,15.0,11.0,20.0,32.0,21.0,35.0,83.0,28.0,27.0,33.0,14.0,33.0,172.0,180.0,383.16410000002935,1,1,,,,
153,12,2,6,4,2,2,3,1,154,4,26.0,44.0,16.0,14.0,60.0,10.0,12.0,59.0,57.0,46.0,83.0,52.0,225.0,254.0,333.22739999999754,1,1,,,,
154,12,2,6,5,2,2,3,1,155,2,29.0,14.0,58.0,15.0,17.0,15.0,20.0,15.0,16.0,48.0,12.0,15.0,122.0,152.0,216.81450000018813,1,1,,,,
155,12,2,6,6,1,2,3,1,156,3,22.0,28.0,12.0,65.0,27.0,26.0,13.0,52.0,34.0,24.0,35.0,34.0,143.0,229.0,233.31729999992524,1,1,,,,
156,12,2,6,7,2,2,3,1,157,4,18.0,61.0,60.0,68.0,12.0,16.0,34.0,18.0,26.0,50.0,54.0,19.0,232.0,204.0,200.15179999989925,0,1,,,,
157,12,2,6,8,1,2,3,1,158,3,28.0,55.0,54.0,29.0,60.0,38.0,26.0,32.0,38.0,58.0,33.0,34.0,239.0,246.0,416.8786999998847,1,1,,,,
158,12,2,6,9,2,2,3,1,159,4,12.0,15.0,42.0,81.0,45.0,83.0,21.0,15.0,22.0,47.0,23.0,23.0,264.0,165.0,416.87879999978463,0,1,,,,
159,12,2,6,10,1,2,3,1,160,3,29.0,53.0,73.0,48.0,14.0,46.0,69.0,71.0,65.0,34.0,27.0,74.0,277.0,326.0,233.5156000001356,1,1,,,,
160,12,2,6,11,1,2,3,1,161,1,69.0,46.0,89.0,46.0,20.0,54.0,65.0,25.0,75.0,32.0,47.0,11.0,365.0,214.0,333.4180999998468,0,1,,,,
161,12,2,6,12,1,2,3,1,162,3,61.0,21.0,54.0,20.0,22.0,18.0,46.0,19.0,30.0,40.0,18.0,15.0,231.0,133.0,216.55820000006352,0,1,,,,
162,12,2,6,13,1,2,3,1,163,1,76.0,36.0,35.0,53.0,67.0,20.0,23.0,69.0,52.0,16.0,42.0,35.0,295.0,229.0,516.7270999999719,1,0,,,,
163,12,2,6,14,1,2,3,1,164,1,69.0,71.0,65.0,34.0,27.0,74.0,29.0,53.0,73.0,48.0,14.0,46.0,277.0,326.0,233.29929999997842,1,1,,,,
164,12,2,6,15,2,2,3,1,165,4,67.0,19.0,89.0,63.0,23.0,13.0,65.0,46.0,21.0,66.0,49.0,44.0,251.0,314.0,249.98859999999402,1,1,,,,
165,12,2,6,16,2,2,3,1,166,2,56.0,47.0,55.0,12.0,10.0,22.0,12.0,56.0,64.0,31.0,38.0,57.0,225.0,235.0,950.0386000001337,0,0,,,,
166,12,2,6,17,1,2,3,1,167,3,44.0,45.0,24.0,19.0,34.0,50.0,24.0,32.0,64.0,11.0,59.0,40.0,249.0,197.0,216.8713000000222,0,1,,,,
167,12,2,6,18,1,2,3,1,168,1,50.0,22.0,54.0,57.0,65.0,18.0,74.0,45.0,52.0,21.0,46.0,56.0,341.0,219.0,433.4778999999166,0,1,,,,
168,12,2,6,19,1,2,3,1,169,1,28.0,33.0,48.0,41.0,74.0,55.0,28.0,39.0,26.0,34.0,39.0,36.0,243.0,238.0,383.33220000001603,0,1,,,,
169,12,2,6,20,2,2,3,1,170,4,42.0,53.0,32.0,52.0,11.0,15.0,14.0,15.0,30.0,10.0,10.0,16.0,161.0,139.0,349.6807999999961,0,1,,,,
170,12,2,6,21,1,2,3,1,171,3,64.0,44.0,38.0,40.0,19.0,27.0,23.0,11.0,23.0,22.0,70.0,25.0,237.0,169.0,333.46090000004034,0,1,,,,
171,12,2,6,22,1,2,3,1,172,1,13.0,15.0,18.0,82.0,68.0,59.0,81.0,61.0,21.0,13.0,15.0,31.0,216.0,261.0,416.91319999976537,1,1,,,,
172,12,2,6,23,1,2,3,1,173,3,74.0,41.0,10.0,15.0,29.0,66.0,15.0,26.0,40.0,11.0,48.0,74.0,216.0,233.0,500.25750000006514,1,1,,,,
173,12,2,6,24,1,2,3,1,174,1,23.0,74.0,16.0,26.0,35.0,25.0,31.0,19.0,22.0,45.0,48.0,13.0,175.0,202.0,483.16109999974725,0,0,,,,
174,12,2,6,25,2,2,3,1,175,2,86.0,53.0,24.0,49.0,11.0,30.0,31.0,27.0,28.0,72.0,26.0,14.0,245.0,206.0,383.50799999979796,1,0,,,,
175,12,2,6,26,2,2,3,1,176,2,34.0,18.0,26.0,50.0,54.0,19.0,18.0,61.0,60.0,68.0,12.0,16.0,232.0,204.0,716.7456999999237,0,1,,,,
176,12,2,6,27,2,2,3,1,177,4,31.0,27.0,28.0,72.0,26.0,14.0,86.0,53.0,24.0,49.0,11.0,30.0,245.0,206.0,266.7866000000155,0,1,,,,
177,12,2,6,28,2,2,3,1,178,4,29.0,69.0,40.0,30.0,47.0,11.0,72.0,26.0,43.0,46.0,48.0,40.0,222.0,279.0,1250.1559000001062,0,0,,,,
178,12,2,6,29,1,2,3,1,179,1,36.0,51.0,64.0,13.0,28.0,49.0,41.0,15.0,45.0,15.0,72.0,72.0,286.0,215.0,333.5446999999927,0,1,,,,
179,12,2,6,30,1,2,3,1,180,1,26.0,32.0,38.0,58.0,33.0,34.0,28.0,55.0,54.0,29.0,60.0,38.0,239.0,246.0,233.22019999988842,0,0,,,,
