,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
104,13,2,4,15,2,3,1,1,105,4,68.0,22.0,60.0,28.0,42.0,13.0,35.0,10.0,38.0,68.0,30.0,43.0,233.0,224.0,283.3730000000332,1,0,,,,
105,13,2,4,16,1,3,1,1,106,1,84.0,36.0,39.0,78.0,11.0,77.0,72.0,19.0,60.0,14.0,81.0,23.0,325.0,269.0,416.72499999989515,1,0,,,,
106,13,2,4,17,1,3,1,1,107,1,47.0,45.0,44.0,37.0,19.0,63.0,42.0,59.0,75.0,44.0,26.0,52.0,255.0,298.0,433.3939999999363,1,1,,,,
107,13,2,4,18,2,3,1,1,108,4,14.0,57.0,24.0,22.0,82.0,28.0,17.0,24.0,35.0,52.0,80.0,24.0,227.0,232.0,500.07000000006536,1,1,,,,
108,13,2,4,19,1,3,1,1,109,3,20.0,36.0,33.0,60.0,32.0,15.0,23.0,30.0,41.0,46.0,25.0,63.0,196.0,228.0,5034.2789000000375,1,1,,,,
109,13,2,4,20,2,3,1,1,110,2,41.0,25.0,32.0,30.0,39.0,40.0,25.0,13.0,34.0,48.0,19.0,17.0,207.0,156.0,633.4220000000088,1,0,,,,
110,13,2,4,21,1,3,1,1,111,3,72.0,19.0,60.0,14.0,81.0,23.0,84.0,36.0,39.0,78.0,11.0,77.0,269.0,325.0,1133.492000000015,1,1,,,,
111,13,2,4,22,2,3,1,1,112,4,25.0,13.0,34.0,48.0,19.0,17.0,41.0,25.0,32.0,30.0,39.0,40.0,156.0,207.0,466.9827999999748,1,1,,,,
112,13,2,4,23,1,3,1,1,113,1,23.0,30.0,41.0,46.0,25.0,63.0,20.0,36.0,33.0,60.0,32.0,15.0,228.0,196.0,233.3659999999917,1,0,,,,
113,13,2,4,24,1,3,1,1,114,3,27.0,26.0,55.0,41.0,49.0,77.0,29.0,41.0,28.0,10.0,21.0,24.0,275.0,153.0,1366.8580000000527,1,0,,,,
114,13,2,4,25,1,3,1,1,115,3,16.0,40.0,15.0,25.0,27.0,36.0,33.0,17.0,23.0,69.0,71.0,43.0,159.0,256.0,1483.5410000001311,1,1,,,,
115,13,2,4,26,2,3,1,1,116,4,41.0,49.0,46.0,28.0,53.0,10.0,21.0,31.0,50.0,35.0,33.0,36.0,227.0,206.0,1950.2729999996961,1,0,,,,
116,13,2,4,27,2,3,1,1,117,2,40.0,27.0,16.0,64.0,21.0,21.0,13.0,19.0,27.0,10.0,41.0,21.0,189.0,131.0,683.4290000000037,1,0,,,,
117,13,2,4,28,1,3,1,1,118,3,32.0,18.0,39.0,36.0,10.0,26.0,23.0,79.0,78.0,19.0,17.0,47.0,161.0,263.0,5551.015699999873,1,1,,,,
118,13,2,4,29,2,3,1,1,119,2,17.0,24.0,35.0,52.0,80.0,24.0,14.0,57.0,24.0,22.0,82.0,28.0,232.0,227.0,400.0560000000989,1,0,,,,
119,13,2,4,30,1,3,1,1,120,1,29.0,41.0,28.0,10.0,21.0,24.0,27.0,26.0,55.0,41.0,49.0,77.0,153.0,275.0,350.04899999988265,1,1,,,,
120,13,2,5,1,1,5,3,2,121,1,22.0,31.0,16.0,25.0,22.0,44.0,68.0,10.0,46.0,28.0,29.0,18.0,160.0,199.0,1100.1540000001437,1,1,,,,
121,13,2,5,2,1,5,3,2,122,1,30.0,54.0,16.0,19.0,36.0,24.0,16.0,20.0,22.0,10.0,13.0,21.0,179.0,102.0,450.0630000001052,1,0,,,,
122,13,2,5,3,1,5,3,2,123,3,12.0,32.0,24.0,45.0,54.0,44.0,47.0,19.0,45.0,52.0,58.0,14.0,211.0,235.0,466.7320000000998,1,1,,,,
123,13,2,5,4,1,5,3,2,124,3,67.0,18.0,25.0,10.0,56.0,50.0,32.0,15.0,26.0,33.0,61.0,50.0,226.0,217.0,600.0840000000549,1,0,,,,
124,13,2,5,5,1,5,3,2,125,3,16.0,20.0,22.0,10.0,13.0,21.0,30.0,54.0,16.0,19.0,36.0,24.0,102.0,179.0,483.400999999838,1,1,,,,
125,13,2,5,6,2,5,3,2,126,2,12.0,60.0,55.0,71.0,68.0,46.0,31.0,17.0,47.0,16.0,16.0,68.0,312.0,195.0,716.7669999998295,1,0,,,,
126,13,2,5,7,2,5,3,2,127,4,31.0,17.0,47.0,16.0,16.0,68.0,12.0,60.0,55.0,71.0,68.0,46.0,195.0,312.0,516.7390000000831,1,1,,,,
127,13,2,5,8,1,5,3,2,128,3,28.0,16.0,10.0,20.0,51.0,42.0,18.0,36.0,59.0,34.0,14.0,73.0,167.0,234.0,566.7460000000664,1,1,,,,
128,13,2,5,9,1,5,3,2,129,1,32.0,15.0,26.0,33.0,61.0,50.0,67.0,18.0,25.0,10.0,56.0,50.0,217.0,226.0,466.73199999984354,1,1,,,,
129,13,2,5,10,1,5,3,2,130,1,47.0,19.0,45.0,52.0,58.0,14.0,12.0,32.0,24.0,45.0,54.0,44.0,235.0,211.0,533.6368000001651,1,0,,,,
130,13,2,5,11,2,5,3,2,131,2,36.0,18.0,39.0,25.0,26.0,33.0,16.0,40.0,30.0,26.0,42.0,67.0,177.0,221.0,466.73200000009984,1,1,,,,
131,13,2,5,12,2,5,3,2,132,2,22.0,56.0,26.0,53.0,74.0,20.0,44.0,15.0,74.0,23.0,38.0,64.0,251.0,258.0,716.7670000000159,1,1,,,,
132,13,2,5,13,2,5,3,2,133,4,44.0,15.0,74.0,23.0,38.0,64.0,22.0,56.0,26.0,53.0,74.0,20.0,258.0,251.0,750.1050000000748,1,0,,,,
133,13,2,5,14,1,5,3,2,134,3,61.0,19.0,11.0,18.0,65.0,50.0,69.0,43.0,15.0,62.0,10.0,75.0,224.0,274.0,1083.4850000000793,1,1,,,,
134,13,2,5,15,1,5,3,2,135,1,45.0,12.0,79.0,18.0,25.0,45.0,62.0,76.0,73.0,10.0,21.0,59.0,224.0,301.0,300.04199999989936,1,1,,,,
135,13,2,5,16,1,5,3,2,136,3,68.0,10.0,46.0,28.0,29.0,18.0,22.0,31.0,16.0,25.0,22.0,44.0,199.0,160.0,500.0699999999953,1,0,,,,
136,13,2,5,17,2,5,3,2,137,2,14.0,33.0,37.0,28.0,52.0,34.0,68.0,25.0,13.0,41.0,20.0,38.0,198.0,205.0,833.6963999999225,1,1,,,,
137,13,2,5,18,2,5,3,2,138,2,84.0,34.0,35.0,49.0,14.0,10.0,10.0,14.0,35.0,80.0,73.0,48.0,226.0,260.0,483.4009999999311,1,1,,,,
