block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-bars,up,a_on_right,52,81,83,46,54,47,60,61,69,78,87,49,362,405,450.062999999756,right,true,true,,,,
alt-bars,up,b_on_right,37,78,42,55,38,67,27,48,78,76,77,51,375,299,283.372999999905,left,true,true,,,,
alt-bars,up,a_on_left,34,60,62,47,82,73,38,80,21,66,77,52,314,378,916.7949999996927,right,true,true,,,,
alt-bars,up,a_on_left,39,47,65,59,87,42,40,35,34,36,47,69,312,288,516.7389999998734,right,false,false,,,,
alt-bars,up,a_on_right,75,68,51,76,87,76,71,43,31,41,44,88,392,359,316.71100000040605,left,true,true,,,,
alt-bars,up,b_on_left,87,15,63,37,32,15,81,54,88,81,77,69,428,271,350.0490000004413,left,true,true,,,,
alt-bars,up,b_on_left,55,83,38,38,57,47,81,43,66,38,43,86,340,335,483.40099999997767,right,false,false,,,,
alt-bars,up,b_on_left,89,82,83,64,12,89,46,59,71,44,64,56,365,394,416.7249999997672,right,true,true,,,,
alt-bars,up,a_on_left,82,63,57,42,60,89,51,89,55,75,85,84,390,442,283.6227000005078,right,true,true,,,,
alt-bars,up,a_on_right,84,74,63,77,64,34,77,60,83,46,72,43,334,443,333.37999999993485,right,true,true,,,,
alt-bars,up,a_on_right,85,63,35,71,90,61,86,48,62,84,71,65,392,429,316.7110000005922,right,true,true,,,,
alt-bars,up,b_on_left,82,63,57,42,60,89,51,89,55,75,85,84,390,442,300.0419999998995,right,true,true,,,,
alt-bars,up,a_on_right,37,78,42,55,38,67,27,48,78,76,77,51,375,299,383.3869999998714,right,false,false,,,,
alt-bars,up,b_on_right,71,54,79,46,78,18,75,56,84,62,85,41,277,472,333.3799999996554,right,true,true,,,,
alt-bars,up,a_on_left,87,66,39,76,41,25,77,83,79,88,67,85,390,423,333.37999999993485,left,false,false,,,,
alt-bars,up,a_on_left,37,61,82,44,71,69,49,61,74,77,67,85,380,397,366.7179999999237,right,true,true,,,,
alt-bars,up,a_on_right,73,47,47,43,85,89,82,61,85,42,89,77,359,461,400.05600000037805,right,true,true,,,,
alt-bars,up,b_on_right,52,81,83,46,54,47,60,61,69,78,87,49,362,405,350.0489999996498,left,false,false,,,,
alt-bars,up,a_on_right,87,80,75,49,75,30,61,53,85,45,79,90,347,462,416.7249999997206,right,true,true,,,,
alt-bars,up,a_on_right,85,85,66,64,72,61,72,82,65,69,68,49,410,428,400.0560000000522,left,false,false,,,,
alt-bars,up,b_on_right,73,47,47,43,85,89,82,61,85,42,89,77,359,461,400.0559999997728,right,true,true,,,,
alt-bars,up,a_on_left,30,69,78,65,73,79,70,64,55,84,82,33,388,394,383.3869999998715,left,false,false,,,,
alt-bars,up,b_on_left,89,53,55,81,59,42,89,27,69,87,57,67,418,357,350.0489999998827,left,true,true,,,,
alt-bars,up,a_on_right,86,61,88,74,89,52,69,33,83,61,90,51,332,505,450.0629999998491,right,true,true,,,,
alt-bars,up,a_on_right,71,54,79,46,78,18,75,56,84,62,85,41,277,472,333.3799999998883,right,true,true,,,,
alt-bars,up,b_on_right,70,76,53,89,81,55,78,18,64,48,88,72,358,434,316.7109999999869,right,true,true,,,,
alt-bars,up,b_on_right,72,29,38,17,41,89,83,74,40,88,43,56,353,317,300.04199999999247,left,true,true,,,,
alt-bars,up,b_on_right,43,44,36,82,84,70,87,42,59,73,66,68,379,375,500.06999999992547,right,false,false,,,,
alt-bars,up,b_on_left,37,61,82,44,71,69,49,61,74,77,67,85,380,397,300.0420000000857,left,false,false,,,,
alt-bars,up,a_on_right,74,90,28,15,54,90,75,28,26,74,59,68,365,316,466.7319999997039,right,false,false,,,,
alt-bars,up,a_on_right,43,44,36,82,84,70,87,42,59,73,66,68,379,375,383.38699999968526,left,true,true,,,,
alt-bars,up,a_on_right,64,79,72,83,90,19,61,17,29,41,55,26,265,371,316.9486000003294,right,true,true,,,,
alt-bars,up,a_on_left,89,82,83,64,12,89,46,59,71,44,64,56,365,394,416.7250000000466,right,true,true,,,,
alt-bars,up,b_on_right,77,62,74,75,41,62,50,50,81,52,50,78,379,373,1200.1680000000172,left,true,true,,,,
alt-bars,up,b_on_right,58,90,73,88,69,69,88,57,90,67,64,87,458,442,450.06300000045445,left,true,true,,,,
