block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,up,b_on_right,47,87,62,85,75,71,53,77,55,46,70,32,427,333,350.15400000005025,left,true,true,,,,
seq-bars,up,b_on_left,63,54,25,68,70,65,77,88,79,81,68,55,448,345,500.21999999999525,right,false,false,,,,
seq-bars,up,b_on_right,26,75,87,74,86,75,26,70,77,59,29,55,423,316,867.048000000161,left,true,true,,,,
seq-bars,up,b_on_left,59,54,36,82,67,59,80,88,70,68,62,59,427,357,1283.897999999905,left,true,true,,,,
seq-bars,up,b_on_right,71,47,80,89,84,72,89,90,57,61,34,70,443,401,383.5019999999787,left,true,true,,,,
seq-bars,up,a_on_right,34,86,69,81,50,22,76,74,61,63,16,63,353,342,383.50199999986216,right,false,false,,,,
seq-bars,up,b_on_left,67,48,66,61,37,75,90,64,80,84,79,49,446,354,383.50200000000183,left,true,true,,,,
seq-bars,up,a_on_left,41,60,79,72,51,24,40,90,33,90,75,56,327,384,350.15399999998056,right,true,true,,,,
seq-bars,up,b_on_right,82,22,63,66,75,52,78,70,82,76,83,67,360,456,333.47999999974854,left,false,false,,,,
seq-bars,up,b_on_left,64,89,31,78,45,50,85,53,54,38,73,70,373,357,350.1539999998175,right,false,false,,,,
seq-bars,up,a_on_right,81,66,40,15,56,77,58,70,68,60,82,81,419,335,350.15399999986397,left,true,true,,,,
seq-bars,up,a_on_right,89,88,15,42,72,29,73,42,74,67,83,61,400,335,333.48000000012115,left,true,true,,,,
seq-bars,up,a_on_right,59,46,10,80,63,20,73,51,63,41,88,23,339,278,8115.0000000000555,right,false,false,,,,
seq-bars,up,b_on_left,17,75,36,86,32,87,85,46,72,66,87,66,422,333,450.46200000024413,left,true,true,,,,
seq-bars,up,b_on_right,76,53,35,80,62,78,72,77,46,35,70,42,384,342,2764.9999999999986,left,true,true,,,,
seq-bars,up,a_on_left,59,54,36,82,67,59,80,88,70,68,62,59,357,427,416.85000000009336,right,true,true,,,,
seq-bars,up,b_on_right,79,28,68,31,36,67,50,32,39,60,73,64,309,318,366.82800000002624,left,false,false,,,,
seq-bars,up,a_on_left,78,67,44,48,61,77,43,56,54,55,86,74,375,368,316.80600000028505,right,false,false,,,,
seq-bars,up,a_on_left,78,63,54,85,76,78,63,72,89,87,38,77,434,426,416.8500000003259,left,true,true,,,,
seq-bars,up,a_on_left,88,73,31,55,84,68,82,80,72,76,82,12,399,404,331.66666666666674,left,false,false,,,,
seq-bars,up,a_on_right,46,78,69,71,77,81,78,64,80,90,19,25,356,422,817.0260000000706,right,true,true,,,,
seq-bars,up,b_on_right,35,22,63,41,80,27,50,33,87,70,56,39,268,335,500.219999999879,right,true,true,,,,
seq-bars,up,a_on_right,62,66,50,57,89,72,83,71,35,60,67,23,339,396,466.8720000002069,right,true,true,,,,
seq-bars,up,a_on_right,35,22,63,41,80,27,50,33,87,70,56,39,335,268,416.8499999998136,right,false,false,,,,
seq-bars,up,a_on_left,63,54,25,68,70,65,77,88,79,81,68,55,345,448,784.1367000000553,right,true,true,,,,
seq-bars,up,b_on_right,59,46,10,80,63,20,73,51,63,41,88,23,278,339,433.5239999999292,right,true,true,,,,
alt-bars,up,b_on_left,43,76,23,79,52,51,49,85,59,88,90,70,316,449,466.87200000016,right,true,true,,,,
alt-bars,up,a_on_left,86,68,78,72,85,80,81,75,84,33,76,81,490,409,383.5020000002347,right,false,false,,,,
alt-bars,up,a_on_right,50,85,31,86,42,64,88,52,69,69,25,56,412,305,466.8720000001603,right,false,false,,,,
alt-bars,up,b_on_right,54,61,88,83,67,82,86,64,70,90,60,39,419,425,383.5019999999088,right,true,true,,,,
alt-bars,up,b_on_right,51,66,80,90,85,56,85,40,34,25,58,84,361,393,483.54600000013596,right,true,true,,,,
alt-bars,up,b_on_left,38,22,50,25,82,67,53,37,84,90,76,84,383,325,383.5020000002814,right,false,false,,,,
alt-bars,up,a_on_left,60,27,35,80,89,90,63,53,85,64,89,68,421,382,600.5076000000348,right,false,false,,,,
alt-bars,up,b_on_right,70,36,72,59,88,78,45,85,38,51,45,64,373,358,416.8499999999068,right,false,false,,,,
alt-bars,up,b_on_right,61,77,89,80,87,50,77,86,71,78,72,87,458,457,383.50200000009494,right,false,false,,,,
alt-bars,up,a_on_left,86,55,41,27,64,49,85,43,47,35,85,60,408,269,350.1539999997709,right,false,false,,,,
alt-bars,up,a_on_left,49,54,80,72,48,90,87,75,26,86,59,57,349,434,366.8279999999797,left,false,false,,,,
alt-bars,up,b_on_left,40,84,85,61,37,82,61,64,86,80,79,45,388,416,200.08800000026824,right,true,true,,,,
alt-bars,up,b_on_left,30,86,65,21,75,81,43,86,77,54,74,80,364,408,333.4800000000745,right,true,true,,,,
alt-bars,up,b_on_right,38,82,37,31,89,87,50,39,72,89,89,43,371,375,333.4799999997485,right,true,true,,,,
alt-bars,up,a_on_left,20,53,61,71,87,61,84,51,49,41,33,71,334,348,350.1539999997709,right,true,true,,,,
alt-bars,up,b_on_left,81,37,80,88,52,83,69,66,55,17,31,68,368,359,566.9160000000617,right,false,false,,,,
alt-bars,up,b_on_left,59,84,90,33,40,83,64,83,58,82,62,85,373,450,200.08800000026824,right,true,true,,,,
alt-bars,up,a_on_right,38,82,37,31,89,87,50,39,72,89,89,43,371,375,316.80599999995906,right,true,true,,,,
alt-bars,up,a_on_right,77,81,76,30,82,41,74,82,71,79,81,85,398,461,266.7840000000782,right,true,true,,,,
alt-bars,up,a_on_right,34,77,78,33,52,73,61,51,52,81,12,81,396,289,316.8060000002385,left,true,true,,,,
alt-bars,up,b_on_left,45,56,25,26,71,56,76,89,83,81,39,73,339,381,350.1540000003297,right,true,true,,,,
alt-bars,up,b_on_left,49,54,80,72,48,90,87,75,26,86,59,57,349,434,433.5240000001623,right,true,true,,,,
alt-bars,up,b_on_right,63,47,73,80,85,71,83,86,70,68,35,88,440,409,416.85000000000014,right,false,false,,,,
alt-bars,up,a_on_left,59,83,75,76,40,84,50,54,56,71,33,64,313,432,300.1319999999833,right,true,true,,,,
alt-bars,up,b_on_right,59,61,63,88,43,48,26,81,89,56,50,89,423,330,333.4799999997485,left,true,true,,,,
alt-bars,up,a_on_left,81,37,80,88,52,83,69,66,55,17,31,68,368,359,383.50200000000206,right,false,false,,,,
alt-bars,up,b_on_right,80,87,56,58,84,84,61,59,27,42,77,49,379,385,400.17599999974476,right,true,true,,,,
alt-bars,up,b_on_left,60,72,88,88,49,55,82,85,77,50,84,54,440,404,433.5240000001619,right,false,false,,,,
alt-bars,up,a_on_right,70,17,58,66,83,47,62,45,65,57,73,79,311,411,416.85000000018624,right,true,true,,,,
alt-bars,up,b_on_left,59,83,75,76,40,84,50,54,56,71,33,64,313,432,500.219999999879,right,true,true,,,,
alt-bars,up,a_on_left,72,28,56,47,80,47,83,28,78,76,77,44,446,270,417.2922000003049,right,false,false,,,,
alt-bars,up,a_on_right,40,57,80,82,70,71,37,42,87,33,90,55,340,404,316.8059999998193,right,true,true,,,,
alt-bars,up,b_on_right,66,49,89,24,46,37,30,55,87,64,60,73,302,378,3248.3333333333276,right,true,true,,,,
alt-bars,up,b_on_right,72,53,75,81,52,41,73,39,61,84,75,74,372,408,400.17599999993104,right,true,true,,,,
alt-bars,up,b_on_left,69,86,43,64,70,57,58,29,83,52,85,64,408,352,400.1759999996982,right,false,false,,,,
alt-bars,up,a_on_left,57,46,90,87,83,83,79,48,57,57,77,54,443,375,416.66666666666674,left,true,true,,,,
alt-bars,up,a_on_left,38,22,50,25,82,67,53,37,84,90,76,84,383,325,383.502000000188,left,true,true,,,,
alt-bars,up,b_on_right,88,52,43,55,80,45,45,59,72,65,89,79,355,417,333.4800000002607,right,true,true,,,,
alt-bars,up,b_on_right,77,63,67,76,56,34,51,77,78,85,90,65,400,419,350.15400000000375,right,true,true,,,,
alt-bars,up,a_on_right,90,78,75,59,77,29,40,58,80,67,59,50,341,421,350.1539999997709,right,true,true,,,,
alt-bars,up,a_on_right,54,61,88,83,67,82,86,64,70,90,60,39,419,425,366.82800000025884,right,true,true,,,,
alt-bars,up,b_on_right,78,85,43,60,72,55,64,78,60,62,32,80,420,349,200.08800000003538,right,false,false,,,,
alt-bars,up,b_on_right,40,57,80,82,70,71,37,42,87,33,90,55,340,404,200.0880000002682,right,true,true,,,,
alt-bars,up,a_on_right,61,61,88,28,68,61,69,84,35,71,37,88,393,358,200.08800000031476,left,true,true,,,,
alt-bars,up,b_on_left,74,70,53,48,85,69,48,21,62,89,56,89,378,386,200.08799999984913,right,true,true,,,,
alt-bars,up,a_on_right,66,49,89,24,46,37,30,55,87,64,60,73,302,378,300.1320000001695,right,true,true,,,,
alt-bars,up,a_on_left,59,84,90,33,40,83,64,83,58,82,62,85,373,450,536.6666666666669,left,false,false,,,,
alt-bars,up,a_on_right,77,63,67,76,56,34,51,77,78,85,90,65,400,419,200.08799999994224,right,true,true,,,,
alt-bars,up,b_on_left,63,77,63,33,72,89,78,81,70,89,69,87,415,456,433.5240000002087,left,false,false,,,,
alt-bars,up,b_on_right,70,17,58,66,83,47,62,45,65,57,73,79,311,411,533.5679999996906,right,true,true,,,,
,,,,,,,,,,,,,,,,,,,,,sim-bars,49,true,
,,,,,,,,,,,,,,,,,,,,,seq-numbers,35,true,
,,,,,,,,,,,,,,,,,,,,,sim-numbers,27,true,
,,,,,,,,,,,,,,,,,,,,,alt-numbers,31,false,
,,,,,,,,,,,,,,,,,,,,,seq-bars,24,true,
,,,,,,,,,,,,,,,,,,,,,alt-bars,20,true,
,,,,,,,,,,,,,,,,,,,,,,,,5
