block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-bars,down,0,43,16,60,28,72,40,15,10,37,19,29,78,259,188,555.5320000007750,right,FALSE,FALSE,,,,
sim-bars,down,0,38,37,20,45,44,37,66,12,68,62,11,54,221,273,650.0019999999560,left,FALSE,FALSE,,,,
sim-bars,down,0,20,39,41,36,45,16,23,55,18,26,25,69,197,216,216.6540000002830,right,TRUE,TRUE,,,,
sim-bars,down,0,18,29,19,15,72,21,55,45,12,30,25,46,174,213,566.6679999999700,right,TRUE,TRUE,,,,
sim-bars,down,0,22,17,39,49,37,26,57,64,35,46,43,39,190,284,233.32800000011900,right,TRUE,TRUE,,,,
sim-bars,down,0,65,31,64,46,28,30,46,14,50,25,46,37,264,218,200.00799999982100,right,FALSE,FALSE,,,,
sim-bars,down,0,11,20,23,63,62,22,12,36,58,25,45,14,201,190,216.65600000023800,right,FALSE,FALSE,,,,
sim-bars,down,0,40,27,37,22,52,27,24,22,29,11,10,63,205,159,216.66600000001500,left,TRUE,TRUE,,,,
sim-bars,down,0,62,26,27,32,32,12,71,45,42,16,82,35,191,291,283.4959999997170,right,TRUE,TRUE,,,,
sim-bars,down,0,58,24,73,54,18,60,10,75,30,29,23,26,287,193,200.00799999982100,left,TRUE,TRUE,,,,
sim-bars,down,0,50,17,57,33,33,19,60,62,71,10,74,21,209,298,250.00199999995500,right,TRUE,TRUE,,,,
sim-bars,down,0,21,38,24,45,48,26,29,78,14,61,51,77,202,310,216.6559999991210,right,TRUE,TRUE,,,,
sim-bars,down,0,59,56,70,36,35,36,10,16,34,19,28,20,292,127,283.32400000020900,left,TRUE,TRUE,,,,
sim-bars,down,0,11,61,14,48,19,48,43,12,25,37,22,60,201,199,233.38999999966500,left,TRUE,TRUE,,,,
sim-bars,down,0,68,13,31,24,20,37,13,22,45,35,66,18,193,199,216.66200000010400,right,TRUE,TRUE,,,,
sim-bars,down,0,17,43,27,16,40,40,32,50,66,52,27,20,183,247,333.32600000016400,right,TRUE,TRUE,,,,
sim-bars,down,0,53,38,61,35,27,47,14,17,38,38,54,11,261,172,283.33799999989600,left,TRUE,TRUE,,,,
sim-bars,down,0,62,48,39,48,23,32,20,13,20,38,56,53,252,200,216.66200000010400,left,TRUE,TRUE,,,,
sim-bars,down,0,13,43,13,17,52,49,28,67,30,69,61,37,187,292,216.6560000002380,right,TRUE,TRUE,,,,
sim-bars,down,0,37,31,42,52,35,48,12,71,40,50,25,60,245,258,200.00199999995500,right,TRUE,TRUE,,,,
sim-bars,down,0,10,16,34,19,28,20,59,56,70,36,35,36,127,292,266.85,right,TRUE,TRUE,,,,
sim-bars,down,0,35,40,12,18,44,22,54,51,77,17,15,24,171,238,216.65999999959000,right,TRUE,TRUE,,,,
sim-bars,down,0,44,28,76,16,15,11,76,23,36,41,29,61,190,266,316.66399999950100,right,TRUE,TRUE,,,,
