block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,down,a_on_left,29,12,56,37,22,41,16,50,69,16,72,34,264,190,333.0432999999262,left,true,true,,,,
alt-numbers,down,b_on_right,17,24,69,22,68,42,64,68,67,10,22,74,240,307,349.5700000000884,right,true,true,,,,
seq-bars,down,b_on_left,65,34,59,36,30,14,23,26,27,45,24,13,158,238,366.3398000001442,right,true,true,,,,
seq-bars,down,b_on_right,60,58,47,56,56,23,45,47,53,35,15,19,300,214,516.2059000000356,left,true,true,,,,
seq-bars,down,b_on_left,20,62,46,30,38,86,44,13,46,23,44,38,208,282,366.4026999998838,right,true,true,,,,
seq-bars,down,a_on_right,47,49,14,48,76,86,90,21,35,14,78,28,266,320,1183.896000000159,left,false,false,,,,
seq-bars,down,a_on_right,69,19,35,17,27,24,32,29,21,34,22,33,171,191,516.2351999999257,right,true,true,,,,
seq-bars,down,a_on_left,37,72,28,45,84,43,14,62,13,16,41,49,309,195,401.0714999999851,left,true,true,,,,
seq-bars,down,a_on_right,72,41,35,34,38,46,35,44,64,32,22,15,212,266,216.48710000014398,left,false,false,,,,
seq-bars,down,a_on_left,12,22,13,56,63,57,67,20,27,56,14,19,223,203,582.8871000000277,left,true,true,,,,
seq-bars,down,b_on_left,61,59,13,13,16,50,20,18,44,70,54,72,278,212,549.5481000000145,left,true,true,,,,
seq-bars,down,a_on_right,50,51,67,46,26,11,28,18,32,18,19,15,130,251,316.3867999999784,right,true,true,,,,
seq-bars,down,b_on_right,78,49,56,36,58,67,43,54,44,12,43,25,344,221,449.5665999999735,left,true,true,,,,
seq-bars,down,b_on_left,38,36,42,15,61,58,53,59,25,18,11,12,178,250,299.7504999998957,right,true,true,,,,
seq-bars,down,a_on_right,28,31,47,35,12,17,62,48,61,19,18,27,235,170,349.75860000005923,left,true,true,,,,
seq-bars,down,b_on_right,54,63,44,17,15,69,54,30,53,26,32,10,262,205,516.2330000000773,left,true,true,,,,
seq-bars,down,a_on_right,16,21,28,35,49,31,25,73,36,34,35,34,237,180,216.4948999999789,left,true,true,,,,
seq-bars,down,b_on_left,70,13,48,66,14,62,24,46,47,71,58,73,319,273,449.59399999983134,left,true,true,,,,
seq-bars,down,a_on_left,43,68,19,26,11,23,51,45,24,21,35,29,190,205,399.6374000000535,left,false,false,,,,
seq-bars,down,b_on_left,75,35,31,17,54,27,64,25,17,44,49,40,239,239,333.0488000000362,right,true,true,,,,
seq-bars,down,b_on_right,13,18,14,25,28,39,12,34,83,66,39,38,137,272,449.6211000001523,right,true,true,,,,
seq-bars,down,a_on_left,14,61,58,25,11,58,27,61,55,78,23,14,227,258,516.1743000002112,right,true,true,,,,
seq-bars,down,b_on_right,18,25,59,26,34,67,62,23,29,17,20,19,229,170,466.22920000001324,left,true,true,,,,
seq-bars,down,b_on_right,31,12,43,12,46,78,16,13,18,26,65,45,222,183,499.62030000002113,left,true,true,,,,
seq-bars,down,b_on_left,45,34,32,46,78,70,75,21,20,17,53,27,213,305,299.75680000016,right,true,true,,,,
seq-bars,down,a_on_left,19,43,21,58,13,17,15,57,60,51,27,19,171,229,333.0331000000937,left,false,false,,,,
