block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,down,a_on_right,12,30,43,16,11,61,43,31,43,37,10,36,,,866.6536999998847,left,false,false,,,,
alt-numbers,down,b_on_left,57,42,22,48,41,15,63,49,38,13,15,40,,,749.8659999999682,left,false,false,,,,
alt-numbers,down,a_on_right,26,26,25,12,10,11,46,34,36,14,41,54,,,750.3391000002621,left,false,false,,,,
alt-numbers,down,a_on_right,10,29,24,53,26,20,77,35,33,26,48,65,,,383.29290000007023,right,false,false,,,,
alt-numbers,down,a_on_left,13,16,29,86,28,19,56,22,46,67,30,47,,,383.39440000015315,right,false,false,,,,
alt-numbers,down,a_on_left,57,47,71,31,41,40,65,38,45,28,81,24,,,333.37499999990683,left,false,false,,,,
alt-numbers,down,a_on_right,55,14,41,45,38,47,14,27,20,28,28,55,,,533.3157000001055,left,false,false,,,,
alt-numbers,down,a_on_right,35,15,20,57,12,16,57,40,33,35,18,59,,,433.3482999999308,left,false,false,,,,
alt-numbers,down,a_on_left,33,63,43,59,57,35,25,22,40,42,21,10,,,483.1901999998139,right,false,false,,,,
alt-numbers,down,a_on_right,25,12,27,54,24,40,35,64,32,22,59,43,,,400.2016999997664,left,false,false,,,,
alt-numbers,down,b_on_right,12,11,51,55,63,12,62,14,50,40,23,19,,,416.5315999998944,right,false,false,,,,
seq-bars,down,a_on_right,36,16,41,48,31,29,14,38,80,29,41,43,,,1216.949700000416,left,false,false,,,,
seq-bars,down,a_on_left,40,32,48,23,76,48,26,37,10,42,31,55,,,499.92529999949033,left,false,false,,,,
seq-bars,down,b_on_right,49,53,22,69,32,31,28,38,84,12,33,13,,,516.7431999997702,right,false,false,,,,
seq-bars,down,a_on_left,26,25,29,32,37,20,31,14,68,21,57,11,,,566.5448000002652,right,false,false,,,,
seq-bars,down,b_on_right,29,22,40,15,61,42,43,36,44,73,10,31,,,882.8549000000113,right,false,false,,,,
seq-bars,down,b_on_left,69,35,53,19,55,18,24,21,33,32,12,36,,,433.3545999999158,right,false,false,,,,
seq-bars,down,b_on_right,50,63,43,11,58,18,18,61,76,19,18,17,,,433.2475999997463,right,false,false,,,,
seq-bars,down,b_on_right,67,16,19,30,30,17,39,41,36,57,19,58,,,533.2896000000184,right,false,false,,,,
seq-bars,down,b_on_right,11,24,10,19,27,30,40,40,41,16,52,62,,,1683.2087000002614,right,false,false,,,,
seq-bars,down,a_on_left,11,27,17,38,10,20,10,71,48,57,18,70,,,566.8114000001456,right,false,false,,,,
seq-bars,down,b_on_left,40,32,48,23,76,48,26,37,10,42,31,55,,,383.266700000409,right,false,false,,,,
seq-bars,down,a_on_left,21,33,12,77,19,12,46,14,45,12,68,76,,,449.621100000292,right,false,false,,,,
seq-bars,down,a_on_right,11,24,10,19,27,30,40,40,41,16,52,62,,,399.8892999995965,left,false,false,,,,
seq-bars,down,a_on_left,41,45,32,16,30,53,13,19,42,66,15,63,,,566.836100000236,right,false,false,,,,
seq-bars,down,b_on_left,10,34,51,69,10,26,16,66,29,17,43,14,,,633.2444000005257,right,false,false,,,,
seq-bars,down,a_on_left,37,28,46,19,62,31,26,21,27,49,15,43,,,383.37459999993433,left,false,false,,,,
seq-bars,down,a_on_right,69,13,56,28,70,55,45,31,27,24,34,23,,,249.88609999972397,right,false,false,,,,
seq-bars,down,a_on_left,53,33,84,55,29,11,25,51,21,83,21,24,,,433.37470000046306,left,false,false,,,,
seq-bars,down,b_on_right,36,56,22,48,53,18,28,13,47,78,60,26,,,583.6182999995538,right,false,false,,,,
seq-bars,down,a_on_left,62,16,37,14,74,34,51,58,80,79,15,65,,,400.20779999988156,right,false,false,,,,
