block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,down,b_on_left,14,27,32,20,64,15,11,16,14,23,40,10,175,111,217.24300000013318,left,true,true,,,,
alt-numbers,down,b_on_right,45,46,64,59,62,36,24,43,39,36,25,52,272,259,217.24299999985382,right,false,false,,,,
alt-numbers,down,b_on_left,12,13,28,33,34,17,43,33,49,29,52,42,218,167,501.32999999963187,left,true,true,,,,
alt-numbers,down,b_on_left,44,16,15,44,20,32,56,14,45,70,36,22,216,198,484.6190000002971,right,false,false,,,,
alt-numbers,down,a_on_left,37,39,12,84,36,43,66,16,84,71,62,29,297,282,267.4664999997942,left,true,true,,,,
alt-numbers,down,b_on_right,15,65,53,21,35,40,61,36,32,51,42,32,245,238,200.53199999984358,left,true,true,,,,
alt-numbers,down,b_on_right,46,20,66,31,64,53,24,44,74,30,21,38,216,295,350.93100000021514,right,true,true,,,,
alt-numbers,down,b_on_left,10,48,13,34,60,13,23,30,86,55,63,47,255,227,401.06399999971023,left,true,true,,,,
alt-numbers,down,a_on_left,67,77,35,11,51,41,47,15,28,46,22,68,250,258,250.66499999980448,right,true,true,,,,
alt-numbers,down,a_on_right,42,35,29,36,34,52,34,10,67,33,21,54,220,227,367.6420000002254,right,true,true,,,,
alt-numbers,down,a_on_left,15,10,12,27,23,62,15,15,33,37,14,78,112,229,401.0639999996869,right,true,true,,,,
alt-numbers,down,b_on_right,21,41,18,23,56,40,16,18,13,48,35,42,212,159,250.66499999980448,left,true,true,,,,
alt-numbers,down,b_on_right,54,48,45,18,24,14,43,21,17,37,15,40,178,198,417.7750000002561,right,true,true,,,,
alt-numbers,down,b_on_left,67,77,35,11,51,41,47,15,28,46,22,68,250,258,451.19699999964774,right,true,true,,,,
alt-numbers,down,a_on_left,21,46,29,33,53,28,24,27,30,13,30,28,187,175,350.9309999997494,left,true,true,,,,
alt-numbers,down,a_on_left,68,33,22,13,69,17,14,16,26,33,30,33,229,145,417.77499999967387,left,true,true,,,,
alt-numbers,down,a_on_left,10,48,13,34,60,13,23,30,86,55,63,47,255,227,685.1510000004433,left,true,true,,,,
alt-numbers,down,a_on_left,24,49,41,14,48,83,52,73,40,20,12,20,217,259,217.24299999983054,right,true,true,,,,
alt-numbers,down,b_on_left,27,28,27,12,89,26,54,30,10,29,15,22,222,147,250.66499999980448,left,true,true,,,,
alt-numbers,down,b_on_left,53,65,28,80,40,20,63,13,30,49,11,68,225,295,467.90800000028685,right,true,true,,,,
alt-numbers,down,a_on_left,16,68,26,37,26,49,21,73,11,16,23,36,123,279,200.53200000012293,right,true,true,,,,
alt-numbers,down,a_on_left,53,37,19,30,25,27,13,12,11,38,25,22,146,166,417.77499999967387,right,true,true,,,,
alt-numbers,down,a_on_left,16,24,41,37,55,67,84,61,33,19,24,25,253,233,384.3530000002356,left,true,true,,,,
alt-numbers,down,b_on_right,33,22,27,15,71,74,29,42,50,25,41,28,206,251,350.9309999997261,right,true,true,,,,
alt-numbers,down,a_on_right,46,18,69,25,24,73,42,83,14,45,73,20,264,268,200.53200000012293,left,false,false,,,,
alt-numbers,down,a_on_left,12,13,28,33,34,17,43,33,49,29,52,42,218,167,417.77499999967387,left,true,true,,,,
alt-numbers,down,a_on_right,44,64,24,26,51,44,12,34,25,48,20,44,260,176,284.0869999999413,left,true,true,,,,
alt-numbers,down,a_on_left,10,20,26,35,60,29,25,12,68,14,56,18,245,128,451.19699999964774,left,true,true,,,,
alt-numbers,down,b_on_right,44,64,24,26,51,44,12,34,25,48,20,44,260,176,334.2200000002049,left,true,true,,,,
alt-numbers,down,a_on_right,54,48,45,18,24,14,43,21,17,37,15,40,178,198,451.19699999964774,left,false,false,,,,
alt-numbers,down,a_on_right,18,44,33,41,52,35,10,48,25,10,60,34,212,198,534.7520000003278,left,true,true,,,,
alt-numbers,down,a_on_left,44,16,15,44,20,32,56,14,45,70,36,22,216,198,350.93100000021514,left,true,true,,,,
alt-numbers,down,b_on_left,15,10,12,27,23,62,15,15,33,37,14,78,112,229,250.66499999982776,right,true,true,,,,
